,postcode,sqkm,baths,beds,parking,propertyType,sales,volume
3161,2061,0.6317000000000002,1.0,2.0,0.0,apartment,73930900.0,73.0
3162,2061,0.6317000000000002,1.0,2.0,0.0,house,2200000.0,1.0
3163,2061,0.6317000000000002,1.0,2.0,1.0,apartment,127341500.0,100.0
3164,2061,0.6317000000000002,1.0,2.0,1.0,semi detached,1200000.0,1.0
3165,2061,0.6317000000000002,1.0,2.0,2.0,apartment,1230000.0,1.0
3166,2061,0.6317000000000002,1.0,2.0,3.0,apartment,3990000.0,3.0
3167,2061,0.6317000000000002,1.0,3.0,0.0,apartment,13423000.0,10.0
3168,2061,0.6317000000000002,1.0,3.0,0.0,house,6350000.0,3.0
3169,2061,0.6317000000000002,1.0,3.0,1.0,apartment,17965000.0,12.0
3170,2061,0.6317000000000002,1.0,3.0,3.0,apartment,4250000.0,2.0
3171,2061,0.6317000000000002,1.0,4.0,3.0,apartment,1020000.0,2.0
3172,2061,0.6317000000000002,2.0,2.0,0.0,apartment,2490000.0,2.0
3173,2061,0.6317000000000002,2.0,2.0,0.0,house,1600000.0,1.0
3174,2061,0.6317000000000002,2.0,2.0,1.0,apartment,158110000.0,104.0
3175,2061,0.6317000000000002,2.0,2.0,1.0,house,1780000.0,1.0
3176,2061,0.6317000000000002,2.0,2.0,2.0,apartment,28892600.0,22.0
3177,2061,0.6317000000000002,2.0,2.0,3.0,apartment,1570000.0,1.0
3178,2061,0.6317000000000002,2.0,3.0,0.0,apartment,5686000.0,3.0
3179,2061,0.6317000000000002,2.0,3.0,0.0,house,17260000.0,9.0
